 1998.17, 3871.50,16134.89
 1138.08, 1676.33,15525.38
 1297.01, 3043.95,16140.03
-3087.88, 2304.96,15619.06
-1487.93, 2362.59,16982.47
   69.46, 3430.13,16464.03
-1107.50,  896.17,16254.95
-1464.20, 2623.84,15472.84
-6323.75,-1366.37,16803.95
-3155.26,-3003.01,14492.41
-2711.13,-1400.19,17378.18
-3876.43,-4436.86,15838.24
 -156.95,-1785.55,15991.81
-1149.17,-2147.89,15924.49
-1102.25,-1822.00,17690.78
-6011.39,-2214.93,17624.98
-2413.34,-2317.25,16248.81
-1200.31,-1086.88,17141.96
  -93.06, -249.41,15307.80
 1522.53, 2587.77,17505.10
 -433.76, 4832.05,14911.96
 6815.81,13520.82,12296.91
 9451.49,13904.99, 4656.71
10370.59,13416.11,-2430.68
 9410.46,14207.02,-5021.42
 8118.37, 7831.48,-10119.17
 9382.51, 6974.14,-11509.24
 6277.43,-1961.51,-14464.56
 5308.94,-4798.70,-14382.69
 1799.84,-12979.26,-9427.83
  -74.59,-15509.27,-4027.88
-2130.91,-15516.29, 2890.19
-4164.12,-11894.83, 9203.99
-3746.35,-9389.91,12968.02
-1608.51,-1993.67,16247.88
-4483.08, 1023.34,14481.75
-2436.00, 2333.19,16286.15
-4263.49, 5162.99,16785.25
-9242.64, 6876.90,11752.67
-15576.30, 6323.63, 7784.63
-10730.66,12567.76, 2186.37
-10172.51, 8908.97,-6637.88
-5549.74,12515.84,-10794.19
 2928.19, 7295.22,-14649.34
 3000.22, 4254.18,-14394.81
 7540.85,  928.46,-14659.54
10604.00,-8942.85,-11685.78
 7827.89,-12636.75,-5614.64
 1415.00,-17052.82, 1258.78
-5316.02,-15256.59, 7934.98
-4044.97,-12436.49, 8672.47
-8575.13,-9776.89,11857.80
-7051.12,-7439.98,11740.34
-4660.60,-5023.37,15465.14
 -882.39,  328.81,16427.28
 1012.27, -523.01,16948.93
 1227.24, 2546.12,18033.71
  331.08, 7184.55,15579.94
-1217.77,11741.52,15204.39
   21.90,11186.53,10340.68
 2053.70,14093.84, 5257.14
  633.18,16568.38,   52.73
 2301.50,17095.31, -949.44
 2101.00,16041.17, 1310.17
 2509.55,15197.01, 4560.41
  892.92,12650.14, 9948.51
 2585.93, 9028.99,14056.83
 2446.68, -462.32,15642.56
 1842.31,-5576.95,15493.73
  958.40,-15363.42,11868.17
   43.38,-15121.94, 3801.79
  -95.63,-16276.12,-1581.66
 -541.82,-17394.99,-4438.42
-2471.65,-13586.46,-9583.91
-2050.99,-15537.90,-9828.76
-1358.24,-15446.19,-7721.97
-1292.04,-13202.21,-3571.99
  169.36,-13574.49, 7023.76
 2655.70,-11719.81,14511.88
 2622.94,-2904.33,15971.01
 1956.22,  -23.85,17146.84
 -645.87, 3409.30,15843.93
 4053.88, 8105.90,13251.49
 3081.95,14271.34, 9623.91
  -62.74,14736.73, 1012.97
 2167.83,18042.89,-4471.48
 1660.07,13261.90,-7643.81
  830.49,13602.67,-7657.32
 -600.73,17240.83,-16136.20
  443.60, 8436.19,-16475.18
 3955.46,   58.62,-12918.14
 2679.23, 1737.91,-19275.30
-2033.81, 2563.55,-13978.85
-1975.64, 2244.53,-16485.68
-4732.33, 2997.58,-15651.91
-4710.86, 2686.44,-15460.31
-4191.09, 2011.60,-16060.18
-3203.72, 2504.51,-16436.57
 -238.42, 2422.20,-14924.95
-2198.29,  -54.19,-15122.42
-3604.43, 3200.12,-16369.01
-2652.53, 1086.64,-16121.73
-1341.71,-1646.07,-16300.01
-2595.51,-8138.50,-15747.00
-2185.13,-6411.69,-14702.97
 1161.91,-8141.42,-14466.70
 3697.16,-12244.71,-14452.65
 5844.99,-10632.28,-10921.56
 4077.26,-6489.62,-15001.16
 8229.67,-1813.44,-14529.72
 6506.42, 5872.67,-13538.31
 5522.57,13884.88,-8540.57
 3508.27,16891.34,-3025.55
   51.56,14707.14, 3928.66
-6604.91,14050.56,10044.89
-7798.95, 9374.37,10616.06
-5295.56, 6536.11,14712.00
-4779.58, 1022.73,17135.40
  356.15,-7048.90,15627.23
  784.48,-9968.29,13248.40
  109.02,-15041.33, 8220.72
-1083.47,-14253.85,-2534.70
 -940.84,-16093.43, 4644.40
 1437.38,-8213.12,13914.23
 1625.17,-3642.42,15781.66
 1780.47, 2126.14,16858.43
 2103.42, 8218.42,12988.35
 1882.65,14643.76, 9995.95
 1302.81,13940.66, 4465.15
 3262.64,16585.83,-1457.17
 3198.10,15629.92,-2178.80
  925.22,12902.87, 7520.54
 2271.18, 9339.03,14426.91
 1998.73, 4085.92,18520.16
   52.47, -745.79,16438.81
  250.55, 2278.95,16771.52
  708.89, -498.69,17878.42
 2947.95, 1766.54,15815.45
  892.91,  364.24,17370.01
 -781.83, 1269.65,18027.47
 -345.56, 3929.07,16597.90
  -60.17, 1217.67,15922.90
-3201.74, 1488.80,16321.62
-2921.65, 1674.85,16171.92
-2646.95, 1132.25,16920.70
-1930.60, 1765.51,15265.72
-2188.03, 1083.87,16408.52
-2194.67,  -22.96,16498.29
-1723.31,  343.59,16380.81
  611.38,   73.61,17165.53
-1045.22,  359.08,16544.98
 -771.49,  826.05,16538.49
-1207.95,  887.30,16324.79
   11.35, 1433.33,15914.03
 -936.51,  119.86,16372.77
-4025.66,    4.50,15891.63
-1282.84,  435.44,16095.67
 2606.71,-1982.00,16410.84
 -979.43, 1050.02,15949.97
-1102.63,  115.55,16385.67
  515.10,-1348.34,15640.25
 -485.33,-2584.01,15213.85
  400.81,  245.01,16982.77
  487.19, 4812.24,16165.42
 1607.44,11937.27,13048.03
 1040.02,12554.49,10068.31
 1739.65,15199.22, 5744.53
 2793.18,15819.68, 1188.72
  838.67,16333.02,-1259.49
 1640.94,15981.75, 1939.19
 3244.26,15756.93, 9315.57
 2623.03, 9493.32,12425.15
 2453.55, 6285.47,15577.36
 2179.24,  223.34,17269.26
  857.15,-4949.86,15093.94
 5303.09,-6676.33,16667.30
-1676.63,-15664.10, 6359.67
 -889.55,-17329.66, 1913.07
-2032.13,-16225.36, -616.56
 -163.53,-13807.91, 7825.99
  127.75,-9865.95,12137.61
  928.39,-3214.07,15349.68
   -9.54,   19.90,16697.93
-9273.67, 4417.56,14608.15
-13961.61, 7330.66, 7904.36
-13152.24, 9245.65, -709.04
-12308.67, 9498.86,-4559.86
-13462.67,10460.70,-3819.77
-13947.69, 8810.17, 3976.11
-11074.69, 4049.30,13392.47
-7424.39, 2095.24,17061.53
  521.61, -126.74,18060.81
10772.88,-1415.24,13345.21
15641.50,-5937.48, 6219.01
15453.35,-6276.46,-1506.80
16123.06,-7564.89,-4172.67
16188.93,-7411.65,  591.57
14084.55,-3767.93,11951.10
 3039.69,-2933.97,14723.99
-3483.45,-3542.25,15110.81
-4953.96,-4066.94,15397.92
-4020.13,  935.17,16028.65
