   77.19,  665.58,  -86.86
  124.18,  606.67, -277.25
   96.42,  561.11, -389.19
   69.03,  500.98, -442.99
  101.34,  386.93, -505.55
   32.65,  159.45, -638.09
  -32.03,  -14.26, -658.63
   18.97,  -75.92, -672.12
  -19.06,   21.26, -681.84
   30.94,   44.79, -670.20
   -8.11,   13.55, -661.32
  -15.70,   33.16, -690.17
   37.54,   60.08, -684.39
 -144.37,  123.74, -665.60
 -142.50,  219.62, -637.65
  -39.11,  264.93, -623.54
  -25.12,  254.67, -604.76
  -21.22,  259.68, -625.50
  119.87,  159.49, -662.60
  143.52,    8.67, -665.15
  173.19,  -92.66, -667.78
   64.41, -250.67, -631.16
   60.70, -285.34, -615.64
  -12.66, -342.53, -570.77
  -19.23, -279.34, -621.24
 -142.74, -145.12, -644.19
 -169.73,   84.19, -630.70
 -168.42,  387.76, -516.59
 -104.50,  578.98, -278.13
  -46.28,  683.15,  -47.90
   82.80,  646.79,  186.93
  254.13,  558.13,  271.55
  234.77,  471.44,  436.80
  192.04,  189.49,  653.76
  101.74, -112.00,  670.87
   26.63, -271.24,  618.25
   65.47, -514.49,  404.70
  121.62, -623.04,  140.33
   91.64, -597.18,  281.08
   64.25, -329.33,  571.72
   57.38,   25.28,  671.29
   48.41,  245.92,  613.09
   29.08,  482.97,  454.52
   58.67,  638.60,  261.87
   61.34,  661.35,    2.29
   47.42,  633.31, -219.98
   69.24,  603.00, -244.16
   14.31,  624.33,  190.46
   34.27,  478.40,  471.29
   51.23,  264.72,  617.17
   81.88,  142.12,  658.41
   72.42,  148.97,  671.07
   72.93,  136.54,  659.07
   43.89,  195.59,  646.35
  129.63,  161.92,  653.81
  156.09,  114.75,  658.36
  198.50,   89.46,  638.78
  248.89,   20.84,  638.71
  297.40,  -58.81,  613.71
  296.95,  -68.13,  623.61
  243.52,  -81.81,  622.40
  236.89, -141.01,  636.11
  150.12, -202.93,  648.54
   85.79, -249.84,  624.27
   55.75, -228.82,  632.77
  -63.58, -241.23,  644.34
  -42.82, -235.80,  645.21
    2.05, -213.04,  638.63
   59.10, -252.52,  623.36
  150.12, -202.93,  648.54
  270.96, -148.50,  604.41
  295.47,  -80.91,  589.59
  267.56,  -29.08,  617.89
  201.00,   41.78,  647.71
  172.31,   87.99,  626.72
  150.81,  116.34,  643.66
   58.38,  150.93,  652.89
   64.54,  158.35,  180.69
   29.46,  202.07,  637.07
   48.63,  365.94,  545.40
   81.39,  542.23,  415.61
   35.41,  612.42,  249.68
   65.55,  671.82,  108.23
   74.16,  670.90,  -85.33
   84.83,  630.44, -193.18
   63.91,  655.71, -122.61
   36.96,  643.56,  216.06
   -1.98,  519.70,  419.55
    2.89,  384.87,  572.90
   29.30,  201.67,  640.79
   48.89,   -3.81,  660.76
  112.33, -244.79,  628.69
   94.23, -494.83,  426.42
  126.39, -597.51,  234.11
  146.94, -631.90,  171.59
  134.92, -497.91,  379.47
   93.88, -266.50,  575.53
   25.67,  -40.87,  647.52
  103.57,  188.14,  639.73
  325.47,  291.23,  528.48
  519.14,  414.09,  184.50
  444.15,  508.63, -129.74
  325.73,  504.67, -271.69
  363.14,  501.81, -244.88
  455.98,  485.83,    4.20
  455.66,  342.06,  340.69
  323.78,  229.62,  564.32
  109.07,  162.43,  648.82
 -242.89,   23.12,  611.59
 -548.65, -128.71,  336.41
 -651.73, -144.33,   49.40
 -643.54,  -98.74,  -66.50
 -636.18, -125.20,  100.98
 -460.14,  -76.04,  484.84
  -49.29,   17.51,  665.59
  267.32,   41.52,  625.64
  292.04,   30.21,  603.68
  230.60,  191.18,  588.11
